$p=5$	$p=10$	$p=15$	$p=20$	$p=25$	$\text{FFT + Hann}$
0.007042373667774552	0.0070810253887615944	0.03919293350683926	0.0403414481904615	0.04461141191516049	3.3136356171013595
0.00703035931232433	0.0073719681639267546	0.04087487048943241	0.03641394804430339	0.040389846311648714	1.224291285812562
0.007019034696308709	0.007720949045619772	0.0424760619391178	0.03302398000033407	0.03668877753514149	1.8589893488680007
0.0070083736639515734	0.00813442281847875	0.04394044963128273	0.030182262672198906	0.033546537898234904	3.6700536764515235
0.0069983511311242285	0.008620106318200937	0.04521287961046513	0.02786739085206815	0.030958465594457966	5.589290201754936
0.0069889430793605035	0.009187110550335319	0.046243537707238255	0.026043546580465083	0.028897397125461913	14.048460134653896
0.006980126551233596	0.009846070077552541	0.04699247203719238	0.024672371431735295	0.027328335091593443	31.416944776628775
0.006971879646966388	0.010609252214936665	0.04743348712628047	0.023720293187139585	0.026218020354414742	32.33771452274958
0.0069641815221494	0.011490618528180474	0.047556727462060966	0.0231628119428795	0.025540811821231895	15.79928701417225
0.006957012386443777	0.012505796925049585	0.04736948171038711	0.02298700933942671	0.025282237222695313	6.036138989188219
0.006950353503150048	0.013671903395686845	0.04689508338536903	0.023193192181689772	0.02544127642483014	2.732917822086
0.006944187189526761	0.015007127839912255	0.04617015863713313	0.023796257290515738	0.02603209735941539	1.589065192462881
0.00693849681774699	0.016529969417912255	0.045240765538566	0.02482709125347207	0.027085652542026547	5.461831141087955
0.006933266816384698	0.018257977243720244	0.044158105567258917	0.026334061329786634	0.028651244982549704	11.001596099387708
0.006928482672327551	0.020205830679848217	0.04297445220838897	0.02838434253528421	0.03079782118269515	9.219878097728927
0.006924130933017111	0.022382596224577434	0.0417397761009533	0.031064362487506884	0.033614246103515606	2.737304329901661
0.006920199208922646	0.02478805107638675	0.04049932270677621	0.03447790640880334	0.03720703527709139	5.296254098198405
0.006916676176160138	0.027408102283783854	0.039292185984545376	0.038739293233405386	0.041692849823614805	6.61462212631847
0.0069135515791734995	0.03020959194305769	0.03815076451573769	0.0439575194853492	0.04718152770802537	3.802592875527643
0.0069108162334012655	0.033135181246970465	0.03710089981097253	0.0502058089530158	0.05374400836347444	5.52590542723982
0.00690846202785807	0.03609951162140095	0.036162472172392185	0.05747103860746831	0.0613597095861166	4.745622565595037
0.006906481927567105	0.03898831100556994	0.035350248155175554	0.06558209587874633	0.06984285457908188	6.704392208865533
0.006904869975786136	0.04166228425848054	0.03467481453337201	0.07412961352819329	0.07876111989721506	17.13371874492035
0.0069036212959772796	0.04396716303070437	0.0341434802198812	0.08241315376360256	0.08738388519682525	12.422680917659218
0.006902732093477565	0.045749958979447634	0.03376106947787384	0.08947510630190371	0.09472009648747895	4.3717481584975575
0.006902199656835225	0.04687939929624635	0.033530562188160466	0.09427363720348024	0.09969742004249353	4.911835885869547
